Site, SiteNumber, Seconds, DateTime, Latitude, Longitude, Hsig, Hmax, Tp, Tz, SST, Direction, Current Speed, Current Direction
Albatross Bay,59,1742558400,2025-03-21T22:00:00,-12.68791,141.68501,0.528,0.93,7.14,5.714,30.35,282.7,-99.9,-99.9
Albatross Bay,59,1742560200,2025-03-21T22:30:00,-12.68792,141.68499,0.539,0.9,7.14,5.634,30.2,281.3,-99.9,-99.9
Albatross Bay,59,1742562000,2025-03-21T23:00:00,-12.68796,141.68494,0.501,0.81,7.14,5.714,30.25,284.1,-99.9,-99.9
Albatross Bay,59,1742563800,2025-03-21T23:30:00,-12.688,141.6849,0.5,0.78,6.67,5.556,30.2,286.9,-99.9,-99.9
Albatross Bay,59,1742565600,2025-03-22T00:00:00,-12.68804,141.68488,0.467,0.72,7.14,5.556,30.2,284.1,-99.9,-99.9
Albatross Bay,59,1742567400,2025-03-22T00:30:00,-12.68805,141.68486,0.479,0.92,6.67,5.479,30.15,285.5,-99.9,-99.9
Albatross Bay,59,1742569200,2025-03-22T01:00:00,-12.68804,141.68488,0.453,0.79,7.14,5.0,30.15,284.1,-99.9,-99.9
Albatross Bay,59,1742571000,2025-03-22T01:30:00,-12.688,141.68488,0.439,0.92,6.67,5.0,30.15,286.9,-99.9,-99.9
Albatross Bay,59,1742572800,2025-03-22T02:00:00,-12.68799,141.68488,0.419,0.71,7.14,5.128,30.2,284.1,-99.9,-99.9
Albatross Bay,59,1742574600,2025-03-22T02:30:00,-12.68798,141.6849,0.444,0.8,6.67,4.938,30.15,285.5,-99.9,-99.9
Albatross Bay,59,1742576400,2025-03-22T03:00:00,-12.68798,141.6849,0.42,0.63,7.14,5.063,30.15,285.5,-99.9,-99.9
Albatross Bay,59,1742578200,2025-03-22T03:30:00,-12.688,141.68488,0.388,0.7,6.67,5.195,30.05,285.5,-99.9,-99.9
Albatross Bay,59,1742580000,2025-03-22T04:00:00,-12.688,141.68488,0.4,0.68,7.14,5.195,30.0,282.7,-99.9,-99.9
Albatross Bay,59,1742581800,2025-03-22T04:30:00,-12.68799,141.68488,0.403,0.75,6.67,5.634,30.0,288.3,-99.9,-99.9
Albatross Bay,59,1742583600,2025-03-22T05:00:00,-12.68796,141.6849,0.386,0.58,6.67,5.797,30.05,285.5,-99.9,-99.9
Albatross Bay,59,1742585400,2025-03-22T05:30:00,-12.68796,141.68492,0.393,0.65,6.67,5.556,30.1,284.1,-99.9,-99.9
Albatross Bay,59,1742587200,2025-03-22T06:00:00,-12.68796,141.68488,0.37,0.62,6.67,5.556,30.2,285.5,-99.9,-99.9
Albatross Bay,59,1742589000,2025-03-22T06:30:00,-12.68798,141.68488,0.357,0.62,6.67,5.556,30.2,286.9,-99.9,-99.9
Albatross Bay,59,1742590800,2025-03-22T07:00:00,-12.68798,141.68486,0.337,0.53,6.67,5.479,30.05,286.9,-99.9,-99.9
Albatross Bay,59,1742592600,2025-03-22T07:30:00,-12.68799,141.68486,0.36,0.6,6.67,5.556,30.05,288.3,-99.9,-99.9
Albatross Bay,59,1742594400,2025-03-22T08:00:00,-12.68796,141.68486,0.295,0.6,6.67,5.405,30.15,288.3,-99.9,-99.9
Albatross Bay,59,1742596200,2025-03-22T08:30:00,-12.688,141.68484,0.329,0.56,7.14,5.263,30.0,284.1,-99.9,-99.9
Albatross Bay,59,1742598000,2025-03-22T09:00:00,-12.68804,141.68484,0.32,0.62,6.67,5.195,30.15,285.5,-99.9,-99.9
Albatross Bay,59,1742599800,2025-03-22T09:30:00,-12.68811,141.68484,0.297,0.47,6.67,4.706,30.25,285.5,-99.9,-99.9
Albatross Bay,59,1742601600,2025-03-22T10:00:00,-12.68813,141.68482,0.317,0.54,6.67,4.819,30.35,285.5,-99.9,-99.9
Albatross Bay,59,1742603400,2025-03-22T10:30:00,-12.68816,141.68484,0.293,0.54,6.67,4.762,30.4,282.7,-99.9,-99.9
Albatross Bay,59,1742605200,2025-03-22T11:00:00,-12.68818,141.68484,0.277,0.45,6.67,4.651,30.6,282.7,-99.9,-99.9
Albatross Bay,59,1742607000,2025-03-22T11:30:00,-12.68817,141.68484,0.286,0.5,6.25,5.195,31.05,284.1,-99.9,-99.9
Albatross Bay,59,1742608800,2025-03-22T12:00:00,-12.68818,141.68484,0.281,0.49,6.25,5.405,31.3,284.1,-99.9,-99.9
Albatross Bay,59,1742610600,2025-03-22T12:30:00,-12.68816,141.68484,0.327,0.51,6.67,5.634,31.8,282.7,-99.9,-99.9
Albatross Bay,59,1742612400,2025-03-22T13:00:00,-12.68815,141.68484,0.273,0.46,7.14,5.405,31.5,277.0,-99.9,-99.9
Albatross Bay,59,1742614200,2025-03-22T13:30:00,-12.68813,141.68484,0.268,0.47,6.67,5.714,31.5,281.3,-99.9,-99.9
Albatross Bay,59,1742616000,2025-03-22T14:00:00,-12.68811,141.68484,0.287,0.48,6.67,5.195,32.3,279.8,-99.9,-99.9
Albatross Bay,59,1742617800,2025-03-22T14:30:00,-12.68811,141.68484,0.312,0.62,6.25,3.774,32.0,282.7,-99.9,-99.9
Albatross Bay,59,1742619600,2025-03-22T15:00:00,-12.68813,141.68484,0.331,0.64,6.67,3.39,31.75,278.4,-99.9,-99.9
Albatross Bay,59,1742621400,2025-03-22T15:30:00,-12.68807,141.68484,0.327,0.6,6.67,3.175,31.45,275.6,-99.9,-99.9
Albatross Bay,59,1742623200,2025-03-22T16:00:00,-12.68815,141.68484,0.31,0.58,6.67,3.252,31.8,274.2,-99.9,-99.9
Albatross Bay,59,1742625000,2025-03-22T16:30:00,-12.68815,141.68484,0.319,0.5,6.67,3.478,31.6,274.2,-99.9,-99.9
Albatross Bay,59,1742626800,2025-03-22T17:00:00,-12.68816,141.68484,0.309,0.59,6.67,2.985,31.3,274.2,-99.9,-99.9
Albatross Bay,59,1742628600,2025-03-22T17:30:00,-12.68814,141.68484,0.295,0.48,6.67,3.448,31.15,271.4,-99.9,-99.9
Albatross Bay,59,1742630400,2025-03-22T18:00:00,-12.68801,141.68486,0.286,0.48,6.25,3.636,31.0,275.6,-99.9,-99.9
Albatross Bay,59,1742632200,2025-03-22T18:30:00,-12.68788,141.68497,0.31,0.56,6.25,3.738,30.25,281.3,-99.9,-99.9
Albatross Bay,59,1742634000,2025-03-22T19:00:00,-12.68781,141.68503,0.282,0.45,6.25,3.883,30.2,285.5,-99.9,-99.9
Albatross Bay,59,1742635800,2025-03-22T19:30:00,-12.6878,141.68514,0.313,0.55,6.25,3.175,29.85,285.5,-99.9,-99.9
Albatross Bay,59,1742637600,2025-03-22T20:00:00,-12.6878,141.68516,0.296,0.56,6.25,3.15,30.0,288.3,-99.9,-99.9
Albatross Bay,59,1742639400,2025-03-22T20:30:00,-12.68781,141.68516,0.287,0.55,5.88,3.306,30.05,291.1,-99.9,-99.9
Albatross Bay,59,1742641200,2025-03-22T21:00:00,-12.6878,141.68516,0.298,0.55,6.25,3.279,30.05,286.9,-99.9,-99.9
Albatross Bay,59,1742643000,2025-03-22T21:30:00,-12.68778,141.68509,0.265,0.48,5.88,3.478,30.1,293.9,-99.9,-99.9
Albatross Bay,59,1742644800,2025-03-22T22:00:00,-12.68779,141.68501,0.267,0.56,5.88,3.306,30.1,292.5,-99.9,-99.9
Albatross Bay,59,1742646600,2025-03-22T22:30:00,-12.68785,141.68494,0.292,0.52,5.88,2.878,30.2,292.5,-99.9,-99.9
Albatross Bay,59,1742648400,2025-03-22T23:00:00,-12.68785,141.68494,0.283,0.56,6.25,2.759,30.2,285.5,-99.9,-99.9
Albatross Bay,59,1742650200,2025-03-22T23:30:00,-12.68787,141.68492,0.262,0.57,5.88,3.125,30.2,286.9,-99.9,-99.9
Albatross Bay,59,1742652000,2025-03-23T00:00:00,-12.68793,141.68488,0.271,0.44,6.25,2.857,30.15,284.1,-99.9,-99.9
Albatross Bay,59,1742653800,2025-03-23T00:30:00,-12.68806,141.68484,0.271,0.54,5.56,2.837,30.15,289.7,-99.9,-99.9
Albatross Bay,59,1742655600,2025-03-23T01:00:00,-12.68809,141.68486,0.257,0.49,6.25,2.899,30.15,286.9,-99.9,-99.9
Albatross Bay,59,1742657400,2025-03-23T01:30:00,-12.68811,141.68488,0.253,0.44,5.88,2.92,30.1,289.7,-99.9,-99.9
Albatross Bay,59,1742659200,2025-03-23T02:00:00,-12.6881,141.68492,0.227,0.43,5.88,3.175,30.1,289.7,-99.9,-99.9
Albatross Bay,59,1742661000,2025-03-23T02:30:00,-12.68809,141.68492,0.211,0.35,5.88,3.053,30.05,293.9,-99.9,-99.9
Albatross Bay,59,1742662800,2025-03-23T03:00:00,-12.68808,141.68492,0.203,0.36,5.88,3.509,30.05,291.1,-99.9,-99.9
Albatross Bay,59,1742664600,2025-03-23T03:30:00,-12.68808,141.68492,0.192,0.38,6.25,4.04,30.0,289.7,-99.9,-99.9
Albatross Bay,59,1742666400,2025-03-23T04:00:00,-12.68808,141.6849,0.186,0.33,6.25,4.04,30.0,292.5,-99.9,-99.9
Albatross Bay,59,1742668200,2025-03-23T04:30:00,-12.68809,141.68488,0.173,0.3,5.88,4.211,29.9,289.7,-99.9,-99.9
Albatross Bay,59,1742670000,2025-03-23T05:00:00,-12.6881,141.6849,0.19,0.36,5.88,4.444,29.85,292.5,-99.9,-99.9
Albatross Bay,59,1742671800,2025-03-23T05:30:00,-12.6881,141.68492,0.192,0.32,5.88,4.0,29.85,289.7,-99.9,-99.9
Albatross Bay,59,1742673600,2025-03-23T06:00:00,-12.6881,141.68492,0.197,0.34,5.88,3.604,29.8,289.7,-99.9,-99.9
Albatross Bay,59,1742675400,2025-03-23T06:30:00,-12.68809,141.68492,0.18,0.33,5.88,3.738,29.75,289.7,-99.9,-99.9
Albatross Bay,59,1742677200,2025-03-23T07:00:00,-12.6881,141.68486,0.17,0.27,5.56,3.922,29.75,291.1,-99.9,-99.9
Albatross Bay,59,1742679000,2025-03-23T07:30:00,-12.68813,141.68488,0.168,0.35,5.56,4.348,29.75,289.7,-99.9,-99.9
Albatross Bay,59,1742680800,2025-03-23T08:00:00,-12.68809,141.68492,0.159,0.29,5.56,4.706,29.8,288.3,-99.9,-99.9
Albatross Bay,59,1742682600,2025-03-23T08:30:00,-12.68813,141.68488,0.154,0.25,5.56,4.878,29.85,291.1,-99.9,-99.9
Albatross Bay,59,1742684400,2025-03-23T09:00:00,-12.68813,141.68486,0.161,0.27,5.88,4.938,29.9,289.7,-99.9,-99.9
Albatross Bay,59,1742686200,2025-03-23T09:30:00,-12.68814,141.68486,0.163,0.26,5.56,5.0,30.05,288.3,-99.9,-99.9
Albatross Bay,59,1742688000,2025-03-23T10:00:00,-12.68821,141.68486,0.162,0.27,5.56,4.396,30.1,286.9,-99.9,-99.9
Albatross Bay,59,1742689800,2025-03-23T10:30:00,-12.68822,141.68486,0.16,0.24,5.56,5.063,30.25,285.5,-99.9,-99.9
Albatross Bay,59,1742691600,2025-03-23T11:00:00,-12.68822,141.68486,0.171,0.28,5.56,5.063,30.4,286.9,-99.9,-99.9
Albatross Bay,59,1742693400,2025-03-23T11:30:00,-12.68823,141.68484,0.166,0.26,5.56,5.063,30.65,285.5,-99.9,-99.9
Albatross Bay,59,1742695200,2025-03-23T12:00:00,-12.68824,141.68484,0.167,0.29,5.56,5.128,31.25,282.7,-99.9,-99.9
Albatross Bay,59,1742697000,2025-03-23T12:30:00,-12.68822,141.68484,0.154,0.26,5.56,5.0,31.6,282.7,-99.9,-99.9
Albatross Bay,59,1742698800,2025-03-23T13:00:00,-12.68818,141.68482,0.148,0.23,5.56,4.878,31.95,281.3,-99.9,-99.9
Albatross Bay,59,1742700600,2025-03-23T13:30:00,-12.68819,141.68484,0.161,0.26,5.56,4.938,32.45,286.9,-99.9,-99.9
Albatross Bay,59,1742702400,2025-03-23T14:00:00,-12.68816,141.68482,0.159,0.27,5.56,5.0,32.45,285.5,-99.9,-99.9
Albatross Bay,59,1742704200,2025-03-23T14:30:00,-12.68819,141.68482,0.165,0.28,5.56,4.878,32.35,282.7,-99.9,-99.9
Albatross Bay,59,1742706000,2025-03-23T15:00:00,-12.68819,141.68482,0.166,0.32,5.56,4.706,32.05,282.7,-99.9,-99.9
Albatross Bay,59,1742707800,2025-03-23T15:30:00,-12.6882,141.68482,0.173,0.31,5.56,3.67,31.9,282.7,-99.9,-99.9
Albatross Bay,59,1742709600,2025-03-23T16:00:00,-12.68819,141.68482,0.191,0.34,5.0,2.817,31.7,286.9,-99.9,-99.9
Albatross Bay,59,1742711400,2025-03-23T16:30:00,-12.6882,141.68482,0.2,0.35,5.26,2.797,32.45,282.7,-99.9,-99.9
Albatross Bay,59,1742713200,2025-03-23T17:00:00,-12.68818,141.68482,0.21,0.4,5.26,2.797,31.75,282.7,-99.9,-99.9
Albatross Bay,59,1742715000,2025-03-23T17:30:00,-12.68811,141.68482,0.21,0.36,5.26,2.92,31.9,284.1,-99.9,-99.9
Albatross Bay,59,1742716800,2025-03-23T18:00:00,-12.68808,141.68482,0.224,0.41,5.26,3.03,32.0,285.5,-99.9,-99.9
Albatross Bay,59,1742718600,2025-03-23T18:30:00,-12.68803,141.68484,0.224,0.38,5.26,2.5,31.45,284.1,-99.9,-99.9
Albatross Bay,59,1742720400,2025-03-23T19:00:00,-12.68803,141.68484,0.19,0.4,5.56,2.532,30.7,279.8,-99.9,-99.9
Albatross Bay,59,1742722200,2025-03-23T19:30:00,-12.6879,141.68497,0.193,0.33,5.26,2.685,30.55,281.3,-99.9,-99.9
Albatross Bay,59,1742724000,2025-03-23T20:00:00,-12.68788,141.68507,0.182,0.29,4.55,2.614,30.4,288.3,-99.9,-99.9
Albatross Bay,59,1742725800,2025-03-23T20:30:00,-12.68789,141.68509,0.178,0.31,5.88,2.837,30.4,285.5,-99.9,-99.9
Albatross Bay,59,1742727600,2025-03-23T21:00:00,-12.68786,141.68512,0.181,0.32,5.56,2.703,30.4,292.5,-99.9,-99.9
Albatross Bay,59,1742729400,2025-03-23T21:30:00,-12.68782,141.68512,0.176,0.32,4.76,2.667,30.35,296.7,-99.9,-99.9
Albatross Bay,59,1742731200,2025-03-23T22:00:00,-12.68781,141.68512,0.187,0.31,5.26,2.837,30.35,291.1,-99.9,-99.9
Albatross Bay,59,1742733000,2025-03-23T22:30:00,-12.68779,141.68509,0.204,0.37,5.56,2.667,30.35,289.7,-99.9,-99.9
Albatross Bay,59,1742734800,2025-03-23T23:00:00,-12.6878,141.68509,0.219,0.42,2.0,2.339,30.3,98.4,-99.9,-99.9
Albatross Bay,59,1742736600,2025-03-23T23:30:00,-12.68781,141.68509,0.2,0.31,2.17,2.454,30.3,98.4,-99.9,-99.9
Albatross Bay,59,1742738400,2025-03-24T00:00:00,-12.68787,141.68509,0.2,0.37,5.56,2.516,30.3,293.9,-99.9,-99.9
Albatross Bay,59,1742740200,2025-03-24T00:30:00,-12.6879,141.68512,0.181,0.3,5.0,2.614,30.2,296.7,-99.9,-99.9
Albatross Bay,59,1742742000,2025-03-24T01:00:00,-12.68805,141.68509,0.181,0.34,5.56,2.564,30.3,291.1,-99.9,-99.9
Albatross Bay,59,1742743800,2025-03-24T01:30:00,-12.68835,141.68507,0.171,0.32,5.26,2.614,30.1,292.5,-99.9,-99.9
Albatross Bay,59,1742745600,2025-03-24T02:00:00,-12.68837,141.68514,0.168,0.28,5.56,2.92,29.9,282.7,-99.9,-99.9
Albatross Bay,59,1742747400,2025-03-24T02:30:00,-12.68836,141.68514,0.158,0.28,5.26,2.857,30.0,284.1,-99.9,-99.9
Albatross Bay,59,1742749200,2025-03-24T03:00:00,-12.68836,141.68514,0.147,0.26,5.26,2.632,30.05,282.7,-99.9,-99.9
Albatross Bay,59,1742751000,2025-03-24T03:30:00,-12.68836,141.68512,0.17,0.33,5.56,2.581,30.05,278.4,-99.9,-99.9
Albatross Bay,59,1742752800,2025-03-24T04:00:00,-12.68836,141.68516,0.173,0.32,5.56,2.395,30.05,289.7,-99.9,-99.9
Albatross Bay,59,1742754600,2025-03-24T04:30:00,-12.68836,141.68514,0.155,0.27,1.89,2.299,30.1,56.3,-99.9,-99.9
Albatross Bay,59,1742756400,2025-03-24T05:00:00,-12.68836,141.68514,0.15,0.24,1.96,2.273,30.1,43.6,-99.9,-99.9
Albatross Bay,59,1742758200,2025-03-24T05:30:00,-12.68835,141.6852,0.15,0.28,5.26,2.367,30.15,281.3,-99.9,-99.9
Albatross Bay,59,1742760000,2025-03-24T06:00:00,-12.68835,141.68522,0.154,0.28,1.89,2.381,30.2,43.6,-99.9,-99.9
Albatross Bay,59,1742761800,2025-03-24T06:30:00,-12.68833,141.68527,0.164,0.3,5.0,2.41,30.2,281.3,-99.9,-99.9
Albatross Bay,59,1742763600,2025-03-24T07:00:00,-12.68834,141.68522,0.161,0.27,1.85,2.326,30.2,32.3,-99.9,-99.9
Albatross Bay,59,1742765400,2025-03-24T07:30:00,-12.68831,141.68529,0.174,0.35,5.26,2.339,30.15,279.8,-99.9,-99.9
Albatross Bay,59,1742767200,2025-03-24T08:00:00,-12.68832,141.68525,0.16,0.27,5.26,2.454,30.05,274.2,-99.9,-99.9
Albatross Bay,59,1742769000,2025-03-24T08:30:00,-12.6883,141.68529,0.168,0.32,5.0,2.532,30.2,279.8,-99.9,-99.9
Albatross Bay,59,1742770800,2025-03-24T09:00:00,-12.68832,141.68527,0.173,0.28,5.26,2.878,30.15,282.7,-99.9,-99.9
Albatross Bay,59,1742772600,2025-03-24T09:30:00,-12.68833,141.68525,0.171,0.3,5.0,2.963,30.25,281.3,-99.9,-99.9
Albatross Bay,59,1742774400,2025-03-24T10:00:00,-12.68835,141.68522,0.186,0.32,5.0,3.125,30.35,281.3,-99.9,-99.9
Albatross Bay,59,1742776200,2025-03-24T10:30:00,-12.68836,141.6852,0.197,0.36,5.0,3.361,30.35,286.9,-99.9,-99.9
Albatross Bay,59,1742778000,2025-03-24T11:00:00,-12.68831,141.68531,0.229,0.39,4.55,3.361,30.3,281.3,-99.9,-99.9
Albatross Bay,59,1742779800,2025-03-24T11:30:00,-12.68838,141.68522,0.286,0.54,4.35,2.778,30.25,281.3,-99.9,-99.9
Albatross Bay,59,1742781600,2025-03-24T12:00:00,-12.68839,141.68514,0.314,0.51,2.86,2.721,30.25,316.4,-99.9,-99.9
Albatross Bay,59,1742783400,2025-03-24T12:30:00,-12.68838,141.68512,0.337,0.65,3.7,2.721,30.25,288.3,-99.9,-99.9
Albatross Bay,59,1742785200,2025-03-24T13:00:00,-12.68837,141.68522,0.379,0.64,3.7,2.778,30.25,282.7,-99.9,-99.9
Albatross Bay,59,1742787000,2025-03-24T13:30:00,-12.68839,141.68512,0.416,0.88,3.13,2.797,30.3,281.3,-99.9,-99.9
Albatross Bay,59,1742788800,2025-03-24T14:00:00,-12.68833,141.68494,0.408,0.75,3.45,2.899,30.3,282.7,-99.9,-99.9
Albatross Bay,59,1742790600,2025-03-24T14:30:00,-12.68825,141.68488,0.392,0.7,3.57,2.985,30.35,279.8,-99.9,-99.9
Albatross Bay,59,1742792400,2025-03-24T15:00:00,-12.68821,141.68488,0.362,0.57,3.33,3.053,30.35,275.6,-99.9,-99.9
Albatross Bay,59,1742794200,2025-03-24T15:30:00,-12.68815,141.6849,0.367,0.74,3.23,3.077,30.35,275.6,-99.9,-99.9
Albatross Bay,59,1742796000,2025-03-24T16:00:00,-12.68816,141.6849,0.386,0.61,3.7,3.175,30.35,284.1,-99.9,-99.9
Albatross Bay,59,1742797800,2025-03-24T16:30:00,-12.68817,141.6849,0.396,0.77,3.85,3.279,30.35,285.5,-99.9,-99.9
Albatross Bay,59,1742799600,2025-03-24T17:00:00,-12.68808,141.68488,0.37,0.76,3.7,3.333,30.35,284.1,-99.9,-99.9
Albatross Bay,59,1742801400,2025-03-24T17:30:00,-12.68807,141.68488,0.393,0.71,3.85,3.333,30.35,284.1,-99.9,-99.9
Albatross Bay,59,1742803200,2025-03-24T18:00:00,-12.68799,141.68492,0.385,0.63,3.57,3.361,30.35,282.7,-99.9,-99.9
Albatross Bay,59,1742805000,2025-03-24T18:30:00,-12.6879,141.68501,0.426,0.78,3.85,3.39,30.3,282.7,-99.9,-99.9
Albatross Bay,59,1742806800,2025-03-24T19:00:00,-12.68787,141.68503,0.408,0.78,4.0,3.478,30.3,288.3,-99.9,-99.9
Albatross Bay,59,1742808600,2025-03-24T19:30:00,-12.68787,141.68505,0.407,0.67,4.17,3.478,30.1,295.3,-99.9,-99.9
Albatross Bay,59,1742810400,2025-03-24T20:00:00,-12.68789,141.68509,0.411,0.8,4.17,3.509,29.55,295.3,-99.9,-99.9
Albatross Bay,59,1742812200,2025-03-24T20:30:00,-12.68789,141.68507,0.404,0.78,4.0,3.478,29.6,285.5,-99.9,-99.9
Albatross Bay,59,1742814000,2025-03-24T21:00:00,-12.68787,141.68509,0.406,0.79,3.85,3.39,29.65,282.7,-99.9,-99.9
Albatross Bay,59,1742815800,2025-03-24T21:30:00,-12.68784,141.68518,0.384,0.55,4.35,3.478,29.65,288.3,-99.9,-99.9
Albatross Bay,59,1742817600,2025-03-24T22:00:00,-12.68785,141.68522,0.406,0.64,4.0,3.448,29.9,284.1,-99.9,-99.9
Albatross Bay,59,1742819400,2025-03-24T22:30:00,-12.68787,141.68525,0.383,0.68,4.17,3.54,29.7,293.9,-99.9,-99.9
Albatross Bay,59,1742821200,2025-03-24T23:00:00,-12.68787,141.68527,0.391,0.59,4.55,3.636,29.6,292.5,-99.9,-99.9
Albatross Bay,59,1742823000,2025-03-24T23:30:00,-12.68791,141.68533,0.377,0.66,4.17,3.604,29.6,288.3,-99.9,-99.9
Albatross Bay,59,1742824800,2025-03-25T00:00:00,-12.68789,141.68529,0.389,0.69,4.17,3.67,29.5,289.7,-99.9,-99.9
Albatross Bay,59,1742826600,2025-03-25T00:30:00,-12.68792,141.68533,0.417,0.83,4.35,3.738,29.55,296.7,-99.9,-99.9
Albatross Bay,59,1742828400,2025-03-25T01:00:00,-12.688,141.68537,0.418,0.76,4.17,3.81,29.6,292.5,-99.9,-99.9
Albatross Bay,59,1742830200,2025-03-25T01:30:00,-12.68809,141.6854,0.417,0.7,4.55,3.846,29.6,295.3,-99.9,-99.9
Albatross Bay,59,1742832000,2025-03-25T02:00:00,-12.68823,141.68535,0.415,0.79,4.55,4.0,29.6,295.3,-99.9,-99.9
Albatross Bay,59,1742833800,2025-03-25T02:30:00,-12.68829,141.68531,0.429,0.76,3.85,4.04,29.55,268.6,-99.9,-99.9
Albatross Bay,59,1742835600,2025-03-25T03:00:00,-12.68832,141.68527,0.42,0.78,4.76,4.04,29.6,293.9,-99.9,-99.9
Albatross Bay,59,1742837400,2025-03-25T03:30:00,-12.68833,141.68522,0.446,0.84,4.35,4.124,29.6,284.1,-99.9,-99.9
Albatross Bay,59,1742839200,2025-03-25T04:00:00,-12.68832,141.68527,0.455,0.86,6.25,4.396,29.6,285.5,-99.9,-99.9
Albatross Bay,59,1742841000,2025-03-25T04:30:00,-12.68831,141.68527,0.431,0.69,7.14,4.396,29.65,285.5,-99.9,-99.9
Albatross Bay,59,1742842800,2025-03-25T05:00:00,-12.68832,141.68527,0.471,0.89,7.69,4.494,29.75,285.5,-99.9,-99.9
Albatross Bay,59,1742844600,2025-03-25T05:30:00,-12.68832,141.68525,0.454,0.66,7.14,4.706,29.75,288.3,-99.9,-99.9
Albatross Bay,59,1742846400,2025-03-25T06:00:00,-12.6883,141.68527,0.469,0.78,7.14,4.878,29.8,289.7,-99.9,-99.9
Albatross Bay,59,1742848200,2025-03-25T06:30:00,-12.68831,141.68525,0.468,0.74,7.14,5.0,29.8,286.9,-99.9,-99.9
Albatross Bay,59,1742850000,2025-03-25T07:00:00,-12.68831,141.68527,0.523,0.87,7.14,4.938,29.8,289.7,-99.9,-99.9
Albatross Bay,59,1742851800,2025-03-25T07:30:00,-12.6883,141.68527,0.511,0.89,7.14,4.762,29.85,289.7,-99.9,-99.9
Albatross Bay,59,1742853600,2025-03-25T08:00:00,-12.68828,141.68531,0.524,1.0,6.67,4.167,29.9,288.3,-99.9,-99.9
Albatross Bay,59,1742855400,2025-03-25T08:30:00,-12.68828,141.68529,0.509,0.78,7.14,4.545,30.0,286.9,-99.9,-99.9
Albatross Bay,59,1742857200,2025-03-25T09:00:00,-12.68826,141.68531,0.503,0.9,7.14,4.878,30.05,286.9,-99.9,-99.9
Albatross Bay,59,1742859000,2025-03-25T09:30:00,-12.68825,141.68533,0.473,0.91,7.14,4.938,30.15,288.3,-99.9,-99.9
Albatross Bay,59,1742860800,2025-03-25T10:00:00,-12.68826,141.68531,0.477,0.9,7.14,5.063,30.2,288.3,-99.9,-99.9
Albatross Bay,59,1742862600,2025-03-25T10:30:00,-12.68829,141.68529,0.474,0.81,7.14,5.263,30.35,286.9,-99.9,-99.9
Albatross Bay,59,1742864400,2025-03-25T11:00:00,-12.68834,141.6852,0.448,0.72,7.14,5.333,30.2,285.5,-99.9,-99.9
Albatross Bay,59,1742866200,2025-03-25T11:30:00,-12.68836,141.68518,0.458,0.77,7.14,5.0,30.4,282.7,-99.9,-99.9
Albatross Bay,59,1742868000,2025-03-25T12:00:00,-12.68837,141.6852,0.423,0.76,7.14,4.124,30.4,284.1,-99.9,-99.9
Albatross Bay,59,1742869800,2025-03-25T12:30:00,-12.68837,141.68525,0.486,0.84,7.14,3.478,30.45,286.9,-99.9,-99.9
Albatross Bay,59,1742871600,2025-03-25T13:00:00,-12.68838,141.6852,0.481,0.86,7.14,3.361,30.5,288.3,-99.9,-99.9
Albatross Bay,59,1742873400,2025-03-25T13:30:00,-12.6884,141.68514,0.497,1.0,7.14,3.361,30.55,285.5,-99.9,-99.9
Albatross Bay,59,1742875200,2025-03-25T14:00:00,-12.68839,141.68503,0.539,0.99,7.14,3.279,30.55,285.5,-99.9,-99.9
Albatross Bay,59,1742877000,2025-03-25T14:30:00,-12.68837,141.68494,0.575,1.05,7.14,3.39,30.55,281.3,-99.9,-99.9
Albatross Bay,59,1742878800,2025-03-25T15:00:00,-12.68824,141.68488,0.617,1.06,7.14,3.478,30.55,284.1,-99.9,-99.9
Albatross Bay,59,1742880600,2025-03-25T15:30:00,-12.68819,141.68486,0.592,1.08,7.14,3.704,30.6,282.7,-99.9,-99.9
Albatross Bay,59,1742882400,2025-03-25T16:00:00,-12.68819,141.68486,0.57,0.9,7.14,3.774,30.6,279.8,-99.9,-99.9
Albatross Bay,59,1742884200,2025-03-25T16:30:00,-12.68815,141.68486,0.607,0.99,4.76,3.81,30.6,285.5,-99.9,-99.9
Albatross Bay,59,1742886000,2025-03-25T17:00:00,-12.68814,141.68484,0.637,1.0,5.26,3.96,30.65,282.7,-99.9,-99.9
Albatross Bay,59,1742887800,2025-03-25T17:30:00,-12.6881,141.68486,0.672,1.15,4.76,4.167,30.6,284.1,-99.9,-99.9
Albatross Bay,59,1742889600,2025-03-25T18:00:00,-12.68808,141.68486,0.697,1.09,4.76,4.255,30.6,282.7,-99.9,-99.9
Albatross Bay,59,1742891400,2025-03-25T18:30:00,-12.68805,141.68486,0.679,1.24,5.0,4.255,30.6,282.7,-99.9,-99.9
Albatross Bay,59,1742893200,2025-03-25T19:00:00,-12.68803,141.68486,0.696,1.32,4.55,4.255,30.6,285.5,-99.9,-99.9
Albatross Bay,59,1742895000,2025-03-25T19:30:00,-12.68801,141.68488,0.706,1.25,5.26,4.301,30.6,284.1,-99.9,-99.9
Albatross Bay,59,1742896800,2025-03-25T20:00:00,-12.68796,141.68492,0.673,1.18,5.56,4.494,30.6,291.1,-99.9,-99.9
Albatross Bay,59,1742898600,2025-03-25T20:30:00,-12.68795,141.68494,0.659,1.06,5.0,4.396,30.6,286.9,-99.9,-99.9
